,Rating ?/5,Number of Ratings,Processor,Price in INR,Date of Scraping,Company Name,Ram_size,Storage_size,Battery_size
284,4.1,55030,Unisoc T612 Processor,6049,2023-06-17,realme,3.0,32,5000
285,4.4,1313,Qualcomm Snapdragon 888 Processor,32999,2023-06-17,realme,12.0,256,5000
286,4.4,1313,Qualcomm Snapdragon 888 Processor,32299,2023-06-17,realme,12.0,256,5000
287,4.4,65374,Qualcomm Snapdragon 680 Processor,16999,2023-06-17,realme,6.0,128,5000
288,4.3,178,12Months Brand Warranty,17999,2023-06-17,realme,4.0,64,5000
289,4.1,1238,12 Months Brand Warranty,12700,2023-06-17,realme,4.0,128,5000
290,4.2,381,Dimensity 920 5G Processor Processor,20990,2023-06-17,realme,6.0,128,5000
291,4.1,55030,Unisoc T612 Processor,6049,2023-06-17,realme,3.0,32,5000
292,4.4,26968,Qualcomm Snapdragon 680 Processor,17999,2023-06-17,realme,8.0,128,5000
293,4.4,324571,Mediatek Helio G35 Processor,10999,2023-06-17,realme,3.0,32,6000
294,4.4,324571,Mediatek Helio G35 Processor,10999,2023-06-17,realme,3.0,32,6000
295,4.2,2923,Qualcomm Snapdragon 855+ Processor,17999,2023-06-17,realme,12.0,256,4200
296,4.3,11117,Qualcomm Snapdragon 855+ Processor,14999,2023-06-17,realme,8.0,256,4200
297,4.3,11117,Qualcomm Snapdragon 855+ Processor,12999,2023-06-17,realme,8.0,128,4200
298,4.4,299943,MediaTek Helio G35 Processor,7499,2023-06-17,realme,2.0,32,5000
299,4.4,32192,Mediatek Dimensity 920 Processor,17999,2023-06-17,realme,6.0,128,4500
300,4.4,16541,Mediatek Dimensity 1080 5G Processor,27999,2023-06-17,realme,8.0,256,5000
301,4.4,16541,Mediatek Dimensity 1080 5G Processor,27999,2023-06-17,realme,8.0,256,5000
302,4.4,16541,Mediatek Dimensity 1080 5G Processor,27999,2023-06-17,realme,8.0,256,5000
303,4.4,122545,MediaTek Helio G95 Processor,14499,2023-06-17,realme,6.0,128,5000
304,4.4,299943,MediaTek Helio G35 Processor,7499,2023-06-17,realme,2.0,32,5000
305,4.4,124493,MediaTek Helio G95 Processor,13499,2023-06-17,realme,4.0,128,5000
306,4.1,55030,Unisoc T612 Processor,6049,2023-06-17,realme,3.0,32,5000
307,4.2,104291,Unisoc T612 Processor,5549,2023-06-17,realme,2.0,32,5000
308,4.4,342411,MediaTek Helio G85 Processor,11999,2023-06-17,realme,4.0,128,6000
309,4.5,41495,Mediatek Dimensity 810 Processor,13499,2023-06-17,realme,4.0,64,5000
310,4.5,41495,Mediatek Dimensity 810 Processor,13499,2023-06-17,realme,4.0,64,5000
311,4.4,32192,Mediatek Dimensity 920 Processor,17999,2023-06-17,realme,6.0,128,4500
312,4.4,32551,Mediatek Dimensity 920 Processor,19999,2023-06-17,realme,8.0,128,4500
313,4.4,32192,Mediatek Dimensity 920 Processor,17999,2023-06-17,realme,6.0,128,4500
314,4.4,32192,Mediatek Dimensity 920 Processor,17999,2023-06-17,realme,6.0,128,4500
315,4.5,27119,Qualcomm Snapdragon 680 (SM6225) Processor,14499,2023-06-17,realme,6.0,128,5000
316,4.4,96600,MediaTek Helio G95 Processor,15499,2023-06-17,realme,8.0,128,5000
317,4.4,122545,MediaTek Helio G95 Processor,14499,2023-06-17,realme,6.0,128,5000
318,4.4,32551,Mediatek Dimensity 920 Processor,19999,2023-06-17,realme,8.0,128,4500
319,4.3,62922,Qualcomm Snapdragon 778G Processor,22999,2023-06-17,realme,8.0,128,4300
320,4.3,62922,Qualcomm Snapdragon 778G Processor,22999,2023-06-17,realme,8.0,128,4300
321,4.4,47287,Qualcomm Snapdragon 778G Processor,20999,2023-06-17,realme,6.0,128,4300
322,4.4,50931,Mediatek Dimensity 810 Processor,14999,2023-06-17,realme,6.0,128,5000
323,4.2,104291,Unisoc T612 Processor,5549,2023-06-17,realme,2.0,32,5000
324,4.3,62922,Qualcomm Snapdragon 778G Processor,24999,2023-06-17,realme,8.0,256,4300
325,4.3,62922,Qualcomm Snapdragon 778G Processor,24999,2023-06-17,realme,8.0,256,4300
326,4.3,62922,Qualcomm Snapdragon 778G Processor,22999,2023-06-17,realme,8.0,128,4300
327,4.3,62922,Qualcomm Snapdragon 778G Processor,22999,2023-06-17,realme,8.0,128,4300
328,4.4,47287,Qualcomm Snapdragon 778G Processor,20999,2023-06-17,realme,6.0,128,4300
329,4.4,50931,Mediatek Dimensity 810 Processor,14999,2023-06-17,realme,6.0,128,5000
330,4.4,50931,Mediatek Dimensity 810 Processor,14999,2023-06-17,realme,6.0,128,5000
331,4.4,50931,Mediatek Dimensity 810 Processor,14999,2023-06-17,realme,6.0,128,5000
332,4.4,72333,MediaTek Helio G35 Processor,9499,2023-06-17,realme,3.0,32,5000
333,4.4,47287,Qualcomm Snapdragon 778G Processor,20999,2023-06-17,realme,6.0,128,4300
334,4.4,47287,Qualcomm Snapdragon 778G Processor,20999,2023-06-17,realme,6.0,128,4300
335,4.3,108,12Months Brand Warranty,17750,2023-06-17,realme,6.0,128,5000
336,4.3,13087,Qualcomm Snapdragon 870 Processor,38999,2023-06-17,realme,8.0,256,5000
337,4.3,15032,Qualcomm Snapdragon 695 Processor,20999,2023-06-17,realme,8.0,128,5000
338,4.5,47528,Unisoc T618 Processor,11999,2023-06-17,realme,4.0,128,5000
339,4.4,44548,MediaTek Helio G70 Processor,9999,2023-06-17,realme,4.0,64,6000
340,4.4,44548,MediaTek Helio G70 Processor,10999,2023-06-17,realme,4.0,128,6000
341,4.3,15032,Qualcomm Snapdragon 695 Processor,20999,2023-06-17,realme,8.0,128,5000
342,4.4,70506,MediaTek Helio G96 Processor,17999,2023-06-17,realme,6.0,128,5000
343,4.4,44548,MediaTek Helio G70 Processor,10999,2023-06-17,realme,4.0,128,6000
344,4.4,44548,MediaTek Helio G70 Processor,9999,2023-06-17,realme,4.0,64,6000
345,4.4,85111,Qualcomm Snapdragon 695 Processor,18999,2023-06-17,realme,6.0,128,5000
346,4.4,80202,MediaTek Helio P60 Octa Core 2.0 GHz Processor,10499,2023-06-17,realme,4.0,64,4230
347,4.4,85111,Qualcomm Snapdragon 695 Processor,18999,2023-06-17,realme,6.0,128,5000
348,4.4,70390,MediaTek Dimensity 700 (MT6833) Processor,18499,2023-06-17,realme,8.0,128,5000
349,4.3,131480,MediaTek Helio G85 Processor,8999,2023-06-17,realme,3.0,32,6000
350,4.4,65374,Qualcomm Snapdragon 680 Processor,16999,2023-06-17,realme,6.0,128,5000
351,4.4,139101,Unisoc T610 Octa Core Processor,13999,2023-06-17,realme,4.0,128,5000
352,4.4,26968,Qualcomm Snapdragon 680 Processor,17999,2023-06-17,realme,8.0,128,5000
353,4.3,131480,MediaTek Helio G85 Processor,8999,2023-06-17,realme,3.0,32,6000
354,4.4,86814,MediaTek Helio G90T Processor,13999,2023-06-17,realme,4.0,64,4300
355,4.4,70390,MediaTek Dimensity 700 (MT6833) Processor,18499,2023-06-17,realme,8.0,128,5000
356,4.3,77567,MediaTek Dimensity 700 (MT6833) Processor,16499,2023-06-17,realme,4.0,128,5000
357,4.3,77567,MediaTek Dimensity 700 (MT6833) Processor,15499,2023-06-17,realme,4.0,64,5000
358,4.3,77567,MediaTek Dimensity 700 (MT6833) Processor,15499,2023-06-17,realme,4.0,64,5000
359,4.4,130954,MediaTek Helio G85 Processor,9999,2023-06-17,realme,4.0,64,6000
504,4.2,25145,Mediatek Helio P35 Processor,8499,2023-06-17,SAMSUNG,4.0,64,5000
505,4.3,151074,Exynos 850 Processor,11999,2023-06-17,SAMSUNG,4.0,128,6000
506,4.3,151074,Exynos 850 Processor,11999,2023-06-17,SAMSUNG,4.0,128,6000
507,4.3,151074,Exynos 850 Processor,10999,2023-06-17,SAMSUNG,4.0,64,6000
508,4.3,151074,Exynos 850 Processor,10999,2023-06-17,SAMSUNG,4.0,64,6000
509,4.2,25145,Mediatek Helio P35 Processor,8499,2023-06-17,SAMSUNG,4.0,64,5000
510,4.2,15053,"Exynos 1330, Octa Core Processor",14490,2023-06-17,SAMSUNG,6.0,128,6000
511,4.2,15053,"Exynos 1330, Octa Core Processor",14490,2023-06-17,SAMSUNG,6.0,128,6000
512,4.3,151074,Exynos 850 Processor,10999,2023-06-17,SAMSUNG,4.0,64,6000
513,4.2,10236,12 Months Warranty,15890,2023-06-17,SAMSUNG,6.0,128,6000
514,4.3,192890,Qualcomm Snapdragon 750G Processor,16999,2023-06-17,SAMSUNG,6.0,128,5000
515,4.3,151074,Exynos 850 Processor,11999,2023-06-17,SAMSUNG,4.0,128,6000
516,4.2,6173,"Exynos 1330, Octa Core Processor",13490,2023-06-17,SAMSUNG,4.0,128,6000
517,4.2,6173,"Exynos 1330, Octa Core Processor",13490,2023-06-17,SAMSUNG,4.0,128,6000
518,4.2,6173,"Exynos 1330, Octa Core Processor",13490,2023-06-17,SAMSUNG,4.0,128,6000
519,4.3,192890,Qualcomm Snapdragon 750G Processor,16999,2023-06-17,SAMSUNG,6.0,128,5000
520,4.2,2481,1 Year Warranty,17344,2023-06-17,SAMSUNG,8.0,128,6000
521,4.2,2481,1 Year Warranty,17236,2023-06-17,SAMSUNG,8.0,128,6000
522,4.2,15053,"Exynos 1330, Octa Core Processor",14490,2023-06-17,SAMSUNG,6.0,128,6000
523,4.1,2898,MediaTek Helio P35 Processor,8093,2023-06-17,SAMSUNG,4.0,64,5000
524,4.3,192890,Qualcomm Snapdragon 750G Processor,16999,2023-06-17,SAMSUNG,6.0,128,5000
526,4.1,2898,MediaTek Helio P35 Processor,7985,2023-06-17,SAMSUNG,4.0,64,5000
528,4.1,4077,0 0 0 208MHz Processor,2380,2023-06-17,SAMSUNG,8.0,0,800
529,4.2,43388,Qualcomm Snapdragon 750G Processor,15999,2023-06-17,SAMSUNG,4.0,128,5000
530,4.2,2481,12 Months Warranty,17195,2023-06-17,SAMSUNG,8.0,128,6000
531,4.2,784,12 Months Warranty,12599,2023-06-17,SAMSUNG,6.0,128,6000
532,4.2,2481,1 Year Warranty,17332,2023-06-17,SAMSUNG,8.0,128,6000
533,4.2,10236,1 Year Warranty,15499,2023-06-17,SAMSUNG,6.0,128,6000
534,4.5,3234,Qualcomm Snapdragon 8 Gen 1 Processor,49999,2023-06-17,SAMSUNG,8.0,128,4500
537,4.1,2898,MediaTek Helio P35 Processor,8989,2023-06-17,SAMSUNG,4.0,128,5000
538,4.0,434,12 Months Warranty,24994,2023-06-17,SAMSUNG,8.0,128,5000
539,4.2,10236,1 Year Warranty,15963,2023-06-17,SAMSUNG,6.0,128,6000
540,4.1,2898,MediaTek Helio P35 Processor,9999,2023-06-17,SAMSUNG,4.0,128,5000
541,4.2,3489,1 Year Warranty,10710,2023-06-17,SAMSUNG,4.0,64,6000
542,4.2,1185,1 Year Warranty,28685,2023-06-17,SAMSUNG,8.0,128,4500
543,4.2,3489,12 Months Warranty,10857,2023-06-17,SAMSUNG,4.0,64,6000
544,4.2,1185,1 Year Warranty,28990,2023-06-17,SAMSUNG,8.0,128,4500
545,4.2,3489,12 MONTHS,10969,2023-06-17,SAMSUNG,4.0,64,6000
546,4.0,1698,SEC S5E8535 (Exynos 1330) Processor,18999,2023-06-17,SAMSUNG,6.0,128,5000
547,4.2,784,12 Months Warranty,12645,2023-06-17,SAMSUNG,6.0,128,6000
548,4.1,1133,SEC S5E8535 (Exynos 1330) Processor,16499,2023-06-17,SAMSUNG,4.0,64,5000
549,4.2,43388,Qualcomm Snapdragon 750G Processor,15999,2023-06-17,SAMSUNG,4.0,128,5000
550,4.0,1698,SEC S5E8535 (Exynos 1330) Processor,18999,2023-06-17,SAMSUNG,6.0,128,5000
551,4.1,3592,"12 Months brand Warranty , Domestic Only",6775,2023-06-17,SAMSUNG,2.0,32,5000
552,4.1,542,Qualcomm Snapdragon 695 (SM6375) Processor,21999,2023-06-17,SAMSUNG,6.0,128,5000
553,4.3,4205,Qualcomm Snapdragon 888 Octa-Core Processor,49999,2023-06-17,SAMSUNG,8.0,128,3300
554,4.0,1698,SEC S5E8535 (Exynos 1330) Processor,18999,2023-06-17,SAMSUNG,6.0,128,5000
555,4.2,784,12 Months Warranty,12570,2023-06-17,SAMSUNG,6.0,128,6000
556,4.1,1021,SEC S5E8535 (Exynos 1330) Processor,20999,2023-06-17,SAMSUNG,8.0,128,5000
557,4.1,1021,SEC S5E8535 (Exynos 1330) Processor,20999,2023-06-17,SAMSUNG,8.0,128,5000
558,4.5,3234,Qualcomm Snapdragon 8 Gen 1 Processor,49999,2023-06-17,SAMSUNG,8.0,128,4500
559,4.2,1185,1 Year Warranty,29990,2023-06-17,SAMSUNG,8.0,128,4500
560,4.2,715,"Dimensity 1080, Octa Core Processor",32999,2023-06-17,SAMSUNG,8.0,256,5000
561,4.1,1133,SEC S5E8535 (Exynos 1330) Processor,16499,2023-06-17,SAMSUNG,4.0,64,5000
562,4.2,715,"Dimensity 1080, Octa Core Processor",30999,2023-06-17,SAMSUNG,8.0,128,5000
563,4.2,3489,12 Months Warranty,10900,2023-06-17,SAMSUNG,4.0,64,6000
564,4.1,1133,SEC S5E8535 (Exynos 1330) Processor,16499,2023-06-17,SAMSUNG,4.0,64,5000
565,4.2,715,"Dimensity 1080, Octa Core Processor",30999,2023-06-17,SAMSUNG,8.0,128,5000
566,4.1,703,12 MONTHS,24297,2023-06-17,SAMSUNG,6.0,128,5000
567,3.7,153,12 Months Warranty,24499,2023-06-17,SAMSUNG,6.0,128,5000
568,4.2,715,"Dimensity 1080, Octa Core Processor",30999,2023-06-17,SAMSUNG,8.0,128,5000
569,4.2,715,"Dimensity 1080, Octa Core Processor",30999,2023-06-17,SAMSUNG,8.0,128,5000
570,4.1,542,Qualcomm Snapdragon 695 (SM6375) Processor,21999,2023-06-17,SAMSUNG,6.0,128,5000
571,4.2,10236,12 Months Warranty,15899,2023-06-17,SAMSUNG,6.0,128,6000
572,4.3,414,"Exynos 1380, Octa Core Processor",40999,2023-06-17,SAMSUNG,8.0,256,5000
573,4.1,779,12 Months Warranty,13799,2023-06-17,SAMSUNG,4.0,64,5000
574,4.2,995,Octa-core(EXYNOS) Processor,17499,2023-06-17,SAMSUNG,6.0,128,5000
575,4.0,434,12 Months Warranty,25470,2023-06-17,SAMSUNG,8.0,128,5000
576,4.2,10236,12 Months Warranty,15899,2023-06-17,SAMSUNG,6.0,128,6000
577,4.2,995,Octa-core(EXYNOS) Processor,17499,2023-06-17,SAMSUNG,6.0,128,5000
578,4.3,414,"Exynos 1380, Octa Core Processor",40999,2023-06-17,SAMSUNG,8.0,256,5000
579,4.3,54879,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,39999,2023-06-17,SAMSUNG,8.0,128,4500
580,4.2,995,Octa-core(EXYNOS) Processor,17499,2023-06-17,SAMSUNG,6.0,128,5000
581,4.3,54879,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,39999,2023-06-17,SAMSUNG,8.0,128,4500
582,4.2,10236,1 Year Warranty,16380,2023-06-17,SAMSUNG,6.0,128,6000
583,4.1,1021,SEC S5E8535 (Exynos 1330) Processor,20999,2023-06-17,SAMSUNG,8.0,128,5000
584,4.3,54879,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,39999,2023-06-17,SAMSUNG,8.0,128,4500
585,4.4,66,Mediatek Helio P35 Processor,9999,2023-06-17,SAMSUNG,3.0,64,5000
586,4.3,414,"Exynos 1380, Octa Core Processor",40999,2023-06-17,SAMSUNG,8.0,256,5000
587,4.2,1228,12 Months Warranty,15195,2023-06-17,SAMSUNG,6.0,128,5000
588,4.2,1228,12 Months Warranty,14990,2023-06-17,SAMSUNG,6.0,128,5000
589,4.0,1008,Exynos Octa Core Processor,29900,2023-06-17,SAMSUNG,8.0,128,4500
590,4.0,434,12 Months Warranty,25470,2023-06-17,SAMSUNG,8.0,128,5000
592,4.4,66,Mediatek Helio P35 Processor,9999,2023-06-17,SAMSUNG,3.0,64,5000
593,4.1,74,Exynos Octa Core Processor Processor,12499,2023-06-17,SAMSUNG,4.0,64,5000
594,4.6,1645,Qualcomm Snapdragon 8 Gen 2 Processor,79999,2023-06-17,SAMSUNG,8.0,256,3900
595,4.3,567,Octa-core(EXYNOS) Processor,19999,2023-06-17,SAMSUNG,8.0,128,5000
596,4.1,74,Exynos Octa Core Processor Processor,12499,2023-06-17,SAMSUNG,4.0,64,5000
597,4.2,995,Octa-core(EXYNOS) Processor,17499,2023-06-17,SAMSUNG,6.0,128,5000
598,4.2,715,"Dimensity 1080, Octa Core Processor",32999,2023-06-17,SAMSUNG,8.0,256,5000
599,4.0,46,Mediatek Helio P35 Processor,12999,2023-06-17,SAMSUNG,4.0,128,5000
600,4.6,1645,Qualcomm Snapdragon 8 Gen 2 Processor,79999,2023-06-17,SAMSUNG,8.0,256,3900
601,4.2,4476,1 Year Warranty,15899,2023-06-17,SAMSUNG,6.0,128,6000
603,4.3,104763,MediaTek Helio G80 Processor,11499,2023-06-17,SAMSUNG,4.0,64,6000
604,4.6,1645,Qualcomm Snapdragon 8 Gen 2 Processor,79999,2023-06-17,SAMSUNG,8.0,256,3900
605,4.1,3592,1 Year of Device & 6 Months for In-Box Accessories,7499,2023-06-17,SAMSUNG,2.0,32,5000
606,0.0,0,12 Months Brand Warranty,13499,2023-06-17,SAMSUNG,6.0,128,5000
607,4.2,1228,12 Months Warranty,14995,2023-06-17,SAMSUNG,6.0,128,5000
608,4.3,720,Qualcomm Snapdragon 8 Gen 2 Processor,124999,2023-06-17,SAMSUNG,12.0,256,5000
609,4.2,447,Exynos Octa Core Processor,16499,2023-06-17,SAMSUNG,6.0,128,5000
611,4.1,2531,NA 0 Single Core 208MHz Processor,2069,2023-06-17,SAMSUNG,0.53,NA,800
615,4.3,233,12 Months Warranty,15779,2023-06-17,SAMSUNG,6.0,128,6000
616,4.2,430,12 Months Warranty,12678,2023-06-17,SAMSUNG,4.0,64,6000
618,4.3,300403,Exynos 850 Processor,10499,2023-06-17,SAMSUNG,4.0,64,6000
619,4.1,3940,Dimensity 720 5G Processor,16200,2023-06-17,SAMSUNG,6.0,128,5000
621,4.4,912,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,20990,2023-06-17,SAMSUNG,8.0,128,7000
622,0.0,0,12 Months Brand Warranty,8551,2023-06-17,SAMSUNG,6.0,128,5000
623,4.3,68185,Exynos 9610 Processor,15899,2023-06-17,SAMSUNG,4.0,64,4000
624,4.3,414,"Exynos 1380, Octa Core Processor",38999,2023-06-17,SAMSUNG,8.0,128,5000
625,4.1,6297,MediaTek Dimensity 700 Processor,22999,2023-06-17,SAMSUNG,8.0,128,5000
626,4.3,720,Qualcomm Snapdragon 8 Gen 2 Processor,124999,2023-06-17,SAMSUNG,12.0,256,5000
627,4.0,46,Mediatek Helio P35 Processor,12999,2023-06-17,SAMSUNG,4.0,128,5000
628,4.1,1044,Exynos 1280 Processor,28999,2023-06-17,SAMSUNG,8.0,128,5000
629,4.2,1185,1 Year Warranty,28980,2023-06-17,SAMSUNG,8.0,128,4500
630,4.3,2204,Qualcomm Snapdragon 720G Processor,25990,2023-06-17,SAMSUNG,6.0,128,4500
631,3.8,298,Qualcomm Snapdragon 695 (SM6375) Processor,23999,2023-06-17,SAMSUNG,8.0,128,5000
632,4.3,66768,MediaTek Helio G80 Processor,13499,2023-06-17,SAMSUNG,6.0,128,6000
633,4.1,779,12 Months Warranty,13799,2023-06-17,SAMSUNG,4.0,64,5000
634,4.3,295,1 year on phone & 6 months on accessories,50990,2023-06-17,SAMSUNG,8.0,128,3700
635,4.6,1645,Qualcomm Snapdragon 8 Gen 2 Processor,79999,2023-06-17,SAMSUNG,8.0,256,3900
636,4.5,140,Qualcomm Snapdragon 8 Gen 2 Processor,94999,2023-06-17,SAMSUNG,8.0,256,4700
637,4.1,916,Unisoc UMS9230 Processor,8199,2023-06-17,SAMSUNG,3.0,32,5000
638,4.1,916,Unisoc UMS9230 Processor,9990,2023-06-17,SAMSUNG,3.0,32,5000
639,4.2,447,Exynos Octa Core Processor,16499,2023-06-17,SAMSUNG,6.0,128,5000
640,4.0,1008,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,27998,2023-06-17,SAMSUNG,8.0,128,4500
641,4.3,414,"Exynos 1380, Octa Core Processor",40999,2023-06-17,SAMSUNG,8.0,256,5000
642,4.3,54879,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,39999,2023-06-17,SAMSUNG,8.0,128,4500
643,4.2,1636,Qualcomm Snapdragon 778G Processor,36990,2023-06-17,SAMSUNG,8.0,128,5000
644,4.3,66768,MediaTek Helio G80 Processor,13499,2023-06-17,SAMSUNG,6.0,128,6000
645,4.7,7,Mediatek MT6765 Helio P35 (12nm) Processor,9850,2023-06-17,SAMSUNG,3.0,64,5000
646,4.1,3592,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box,7462,2023-06-17,SAMSUNG,2.0,32,5000
647,4.1,3592,Octa Core Processor,7790,2023-06-17,SAMSUNG,2.0,32,5000
648,4.0,1008,Exynos Octa Core Processor,50010,2023-06-17,SAMSUNG,8.0,128,4500
649,3.8,298,Qualcomm Snapdragon 695 (SM6375) Processor,23999,2023-06-17,SAMSUNG,8.0,128,5000
650,4.1,1922,Exynos 1280 Processor,27999,2023-06-17,SAMSUNG,6.0,128,5000
651,4.3,104763,MediaTek Helio G80 Processor,11499,2023-06-17,SAMSUNG,4.0,64,6000
652,4.1,3592,Octa Core Processor,7199,2023-06-17,SAMSUNG,2.0,32,5000
653,4.5,140,Qualcomm Snapdragon 8 Gen 2 Processor,94999,2023-06-17,SAMSUNG,8.0,256,4700
654,4.1,74,Exynos Octa Core Processor Processor,13499,2023-06-17,SAMSUNG,4.0,128,5000
655,4.2,1636,Qualcomm Snapdragon 778G Processor,41999,2023-06-17,SAMSUNG,8.0,128,5000
656,4.0,46,Mediatek Helio P35 Processor,11999,2023-06-17,SAMSUNG,4.0,64,5000
657,4.5,140,Qualcomm Snapdragon 8 Gen 2 Processor,104999,2023-06-17,SAMSUNG,8.0,512,4700
658,4.1,859,Exynos Octa Core Processor,14499,2023-06-17,SAMSUNG,4.0,64,5000
659,4.3,4205,Qualcomm Snapdragon 888 Octa-Core Processor,49999,2023-06-17,SAMSUNG,8.0,128,3300
660,4.2,4476,1 Year Warranty,18999,2023-06-17,SAMSUNG,6.0,128,6000
661,4.2,40,Mediatek Helio P35 Processor,11499,2023-06-17,SAMSUNG,4.0,128,5000
662,4.0,46,Mediatek Helio P35 Processor,12999,2023-06-17,SAMSUNG,4.0,128,5000
663,4.3,295,1 Year Warranty,51499,2023-06-17,SAMSUNG,8.0,128,3700
664,4.5,140,Qualcomm Snapdragon 8 Gen 2 Processor,104999,2023-06-17,SAMSUNG,8.0,512,4700
665,4.1,74,Exynos Octa Core Processor Processor,13499,2023-06-17,SAMSUNG,4.0,128,5000
666,4.2,2659,"1 YEAR Brand warranty on phone, 6 months on accessories",40999,2023-06-17,SAMSUNG,8.0,128,4500
667,4.1,1353,Exynos 850 (S5E3830) Processor,17999,2023-06-17,SAMSUNG,6.0,128,5000
668,4.2,1636,Qualcomm Snapdragon 778G Processor,39930,2023-06-17,SAMSUNG,8.0,256,5000
669,4.0,1008,12 months,28500,2023-06-17,SAMSUNG,8.0,128,4500
670,4.4,16,"Dimensity 1080, Octa Core Processor",30999,2023-06-17,SAMSUNG,6.0,128,5000
671,4.2,1129,MediaTek Helio G80 (MT6769V) Processor,18450,2023-06-17,SAMSUNG,6.0,128,5000
672,4.1,859,Exynos Octa Core Processor,14999,2023-06-17,SAMSUNG,4.0,128,5000
673,4.3,720,Qualcomm Snapdragon 8 Gen 2 Processor,134999,2023-06-17,SAMSUNG,12.0,512,5000
674,4.3,720,Qualcomm Snapdragon 8 Gen 2 Processor,134999,2023-06-17,SAMSUNG,12.0,512,5000
675,4.3,295,Octa Core Processor,72999,2023-06-17,SAMSUNG,8.0,256,3700
676,3.7,200,Qualcomm Snapdragon 8+ Gen 1 Processor,94999,2023-06-17,SAMSUNG,8.0,256,3700
677,4.3,295,Octa Core Processor,51990,2023-06-17,SAMSUNG,8.0,128,3700
678,4.1,1558,Exynos Octa Core Processor Processor,42999,2023-06-17,SAMSUNG,8.0,256,5000
679,4.3,295,Octa Core Processor,51490,2023-06-17,SAMSUNG,8.0,128,3700
680,4.2,40,Mediatek Helio P35 Processor,11499,2023-06-17,SAMSUNG,4.0,128,5000
681,4.4,30827,Exynos 9810 Processor,62500,2023-06-17,SAMSUNG,4.0,64,3000
682,4.1,1044,Exynos 1280 Processor,27995,2023-06-17,SAMSUNG,8.0,128,5000
683,4.3,295,1 Year Warranty,65999,2023-06-17,SAMSUNG,8.0,256,3700
684,4.1,1044,Exynos 1280 Processor,27499,2023-06-17,SAMSUNG,8.0,128,5000
686,4.2,1467,Dimensity 720 5G Processor,17990,2023-06-17,SAMSUNG,8.0,128,5000
687,4.1,3940,Dimensity 720 5G Processor,16900,2023-06-17,SAMSUNG,6.0,128,5000
688,4.0,1817,MediaTek MT6739 Processor,8487,2023-06-17,SAMSUNG,3.0,32,5000
689,4.2,10468,Exynos 850 Octa Core Processor,19998,2023-06-17,SAMSUNG,6.0,64,5000
690,4.3,300403,Exynos 850 Processor,11499,2023-06-17,SAMSUNG,4.0,128,6000
691,3.6,12974,1 Year for Mobile & 6 Months Accessories Warranty,4790,2023-06-17,SAMSUNG,1.0,8,1500
693,4.2,4546,Qualcomm Snapdragon 450 (SDM450-F01) Processor,9499,2023-06-17,SAMSUNG,3.0,32,5000
694,4.4,7289,Qualcomm SM7150 Processor,29499,2023-06-17,SAMSUNG,8.0,128,4500
696,4.2,7806,1 Year,12127,2023-06-17,SAMSUNG,6.0,128,6000
697,4.2,1467,1 Year Warranty on Mobile Device and 6 months on Accessories,18999,2023-06-17,SAMSUNG,8.0,128,5000
698,4.2,1129,1 Year,16999,2023-06-17,SAMSUNG,6.0,128,5000
699,4.2,1300,Qualcomm Snapdragon 450 Processor,9176,2023-06-17,SAMSUNG,3.0,32,5000
700,4.2,430,12 months on phone & 6 months on accessories,11390,2023-06-17,SAMSUNG,4.0,64,6000
701,4.1,193,Unisoc UMS9230 Processor,11499,2023-06-17,SAMSUNG,4.0,64,5000
702,4.2,4546,Qualcomm Snapdragon 450 (SDM450-F01) Processor,9499,2023-06-17,SAMSUNG,3.0,32,5000
703,4.2,23004,Exynos 850 Octa Core Processor,17998,2023-06-17,SAMSUNG,4.0,64,5000
704,4.0,1429,MediaTek MT6739 Processor,7766,2023-06-17,SAMSUNG,2.0,32,5000
706,4.2,15015,1 Year Manufacturer Warranty,2340,2023-06-17,SAMSUNG,16.0,2,1000
707,4.1,859,Exynos Octa Core Processor,14499,2023-06-17,SAMSUNG,4.0,64,5000
709,4.1,2546,1 Year,24999,2023-06-17,SAMSUNG,6.0,128,5000
710,4.2,10468,Exynos 850 Octa Core Processor,19998,2023-06-17,SAMSUNG,6.0,64,5000
712,4.1,1558,Exynos Octa Core Processor Processor,33499,2023-06-17,SAMSUNG,8.0,128,5000
713,4.3,7505,Samsung Exynos 9 Octa 9611 Processor,16590,2023-06-17,SAMSUNG,6.0,128,6000
714,4.2,1467,1 Year Warranty,19999,2023-06-17,SAMSUNG,8.0,128,5000
715,3.9,10124,MediaTek | MT6739WW quad core Processor,6060,2023-06-17,SAMSUNG,2.0,32,3000
716,4.1,2627,NA Processor,2299,2023-06-17,SAMSUNG,4.0,2.27,1000
717,4.2,4594,Qualcomm Snapdragon 450 (SDM450-F01) Processor,11499,2023-06-17,SAMSUNG,4.0,64,5000
